strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP920697	OP920697	OP920697.1	MPXV/Human/USA/CA-LACPHL-MA00359/2022	2022-11-05	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910957410665842	375.0	601.0	0.0	good	good	good	good	good	OPG023:574-661	False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680507	OP680507	OP680507.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00229/2022	2022-10-03	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.986658823887348	1081.0	602.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP320552	OP320552	OP320552.1	LIM-INS-012	2022-07-06	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP414319	OP414319	OP414319.1	Monkeypox/PT0280/2022	2022-06-14	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9233047173303448	14403.0	564.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP303789	OP303789	OP303789.1	MPXV_USA_2022_NY0014	2022-06-XX	North America	USA	New York		Homo sapiens	2022-08-26	SRR21676859	Gigante et al		IIb	hMPXV-1	B.1.1	0.9997920987378872	41.0	607.0	0.0	good	good	good	good	good		False	Gigante,C.M., Hughes,S., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M.S., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Baumgartner,J., Li,Y.	CDC, DHCPP-PRB
OP597787	OP597787	OP597787.1	MN-MDH-MPXV_0013	2022-07-14	North America	USA	Minnesota		Homo sapiens	2022-10-07		Plumb et al		IIb	hMPXV-1	B.1	0.953526461774057	7617.0	577.0	0.0	mediocre	good	good	good	good		False	Plumb,M.R.	Minnesota Department of Health
OP642380	OP642380	OP642380.1	ANT-LDSP-ANT-MPX-24725-L	2022-09-08	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.6	0.8868763595981928	19190.0	514.0	0.0	mediocre	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP935995	OP935995	OP935995.1	B1118436	2022-10-02	North America	USA	Delaware		Homo sapiens	2022-12-02		Bajwa et al		IIb	hMPXV-1	B.1	0.9099432581677308	16212.0	560.0	0.0	mediocre	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
ON843165	ON843165	ON843165.1	Monkeypox/PT0033/2022	2022-05-24	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al		IIb	hMPXV-1	B.1.5	0.999234314863926	151.0	606.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	
ON622712	ON622712	ON622712.1	MPX/UZ_REGA_1/Belgium/2022	2022-05-19	Europe	Belgium			Homo sapiens	2022-05-27		Vanmechelen et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Vanmechelen,B., Wawina-Bokalanga,T., Logist,A.-S., Sinnesael,R., Ysebaert,L., Verlinden,J., Bloemen,M., Maes,P.	Microbiology, Immunology & Transplantation, KU Leuven, Rega Institute, Belgium
OP628488	OP628488	OP628488.1	MpxV/human/USA/WA-UW-090727/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887126	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890571	OP890571	OP890571.1	MPXV/Human/USA/CA-LACPHL-MA00314/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9893463280073423	551.0	601.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890573	OP890573	OP890573.1	MPXV/Human/USA/CA-LACPHL-MA00316/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9782312166280444	2742.0	594.0	3.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ331002	OQ331002	OQ331002.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00374/2022	2022-11-23	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9912884300412252	479.0	602.0	0.0	good	good	good	good	good	OPG153:386-510	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP626123	OP626123	OP626123.1	MPXV/Germany/2022/RKI485	2022-07-XX	Europe	Germany			Homo sapiens	2022-10-13		Brinkmann et al		IIb	hMPXV-1	B.1.5	0.9993458716387184	129.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
ON619836	ON619836	ON619836.2	MPXV_UK_2022_2	2022-05-XX	Europe	United Kingdom			Homo sapiens	2022-05-27		Groves et al		IIb	hMPXV-1	B.1	0.9995081360384162	97.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Pullan,S.T., Carter,D.P., Crook,J.M., Myers,R., Vipond,R., Chand,M.	Research & Evaluation, UKHSA, UK
OP890576	OP890576	OP890576.1	MPXV/Human/USA/CA-LACPHL-MA00319/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.98649655948765	1115.0	605.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743975	OP743975	OP743975.1	MpxV/human/USA/WA-UW-098297/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085336	Sereewit et al		IIb	hMPXV-1	B.1.11	0.9994016500261144	118.0	612.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ261701	OQ261701	OQ261701.1	ANT-LDSP-ANT-MPX-28290C	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.9838749752800328	2683.0	595.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OQ197862	OQ197862	OQ197862.1	DC_INS_MPX-1119-H	2022-10-24	South America	Colombia	Cundinamarca	Bogota (Cundinamarca)	Homo sapiens	2023-01-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.95711149085488	8334.0	581.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Rosales,A., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP205091	OP205091	OP205091.1	MPXV_UK_2022_9000103	2022-06-13	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.10	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP615278	OP615278	OP615278.1	MPX/Human/USA/CA-LACPHL-MA00205/2022	2022-07-27	North America	USA			Homo sapiens	2022-10-12		Hemarajata et al		IIb	hMPXV-1	B.1	0.9883676708466652	746.0	599.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920688	OP920688	OP920688.1	MPXV/Human/USA/CA-LACPHL-MA00350/2022	2022-10-11	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9916940910404698	829.0	606.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680495	OP680495	OP680495.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00217/2022	2022-09-29	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.9862328798381412	1776.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON843172	ON843172	ON843172.1	Monkeypox/PT0035/2022	2022-05-27	Europe	Portugal			Homo sapiens	2022-06-24		Isidro et al		IIb	hMPXV-1	B.1	0.9996399758631704	71.0	605.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	
OP628460	OP628460	OP628460.1	MpxV/human/USA/WA-UW-084693/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887152	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP920698	OP920698	OP920698.1	MPXV/Human/USA/CA-LACPHL-MA00360/2022	2022-11-02	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9900410224685486	562.0	600.0	0.0	good	good	good	good	good	OPG023:574-661	False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP310057	OP310057	OP310057.1	MpxV/human/USA/WA-UW-089714/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236128	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP390189	OP390189	OP390189.1	hMpxV/UK/LMO-010a/2022	2022-06-21	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1.4	0.988996445395494	617.0	604.0	5.0	good	good	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP382478	OP382478	OP382478.1	hMPXV-IHU00001	2022-06-13	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999239385626416	15.0	606.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP748962	OP748962	OP748962.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00276/2022	2022-07-17	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9862987997505184	1154.0	597.0	0.0	good	good	good	good	good	OPG023:386-661	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON929076	ON929076	ON929076.1	MPXV/Germany/2022/RKI121	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP123045	OP123045	OP123045.1	MpxV/human/USA/WA-UW-076225/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-08-02	SRR20736995	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OQ330999	OQ330999	OQ330999.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00391/2022	2022-12-19	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9905785232925476	309.0	603.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP536745	OP536745	OP536745.2	MPXV-USA-IL-IDPH-084	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.13	0.99945235765102	10.0	608.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP748947	OP748947	OP748947.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00261/2022	2022-09-23	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9878707361225908	1352.0	595.0	0.0	good	good	good	good	good	OPG023:574-661	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890550	OP890550	OP890550.1	MPXV/Human/USA/CA-LACPHL-MA00292/2022	2022-10-07	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.9789056280392884	3468.0	596.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890565	OP890565	OP890565.1	MPXV/Human/USA/CA-LACPHL-MA00308/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9858170773139155	2106.0	604.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP819957	OP819957	OP819957.1	VAC_INS_MPX_0965_HL	2022-10-12	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.9697174064064014	5848.0	591.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP144214	OP144214	OP144214.2	MPXV/ITM_pt_25/Belgium/16-Jun-2022	2022-06-16	Europe	Belgium			Homo sapiens	2022-08-04		De Baetselier et al		IIb	hMPXV-1	B.1.3	0.9662084387629368	276.0	583.0	0.0	good	good	good	good	good		False	De Baetselier,I., Van Dijck,C., Kenyon,C., Coppens,J., Smet,H., de Block,T., Coppens,S., Vanroye,F., Bugert,J., Girl,P., Liesenborghs,L., Selhorst,P., Arien,K., den Bossche,D.V., Florence,E., Rezende,A.M., Vercauteren,K., Esbroeck,M.V., Bracke,S., Brosius,I., Soentjens,P.	Institute of Tropica Medicine, Department of Clinical Sciences
OP536732	OP536732	OP536732.2	MPXV-USA-IL-IDPH-071	2022-07-01	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.13	0.9994472868885296	10.0	608.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP580590	OP580590	OP580590.1	hMPX/USA/CA-LACPHL-MA00157/2022	2022-09-22	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.9890167284454564	1473.0	607.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP390195	OP390195	OP390195.1	hMpxV/UK/LMO-029a/2022	2022-07-07	Europe	United Kingdom	Scotland		Homo sapiens	2022-09-08		McHugh et al		IIb	hMPXV-1	B.1.16	0.9572686844920872	7710.0	590.0	25.0	mediocre	mediocre	good	good	good		False	McHugh,M.P., Maloney,D., Parker,A., Mathers,K., Dewar,R., Kenicer,J., Cotton,S., Wild,J., Templeton,K.E.	Royal Infirmary of Edinburgh, Viral Genotyping Reference Laboratory
OP598104	OP598104	OP598104.1	MPXV/Human/USA/MA-USAFSAM-M0002/2022	2022-09-13	North America	USA	Massachusetts		Homo sapiens	2022-10-07	SRR21755542	Fries et al		IIb	hMPXV-1	B.1	0.9431060448559648	9685.0	581.0	0.0	mediocre	good	good	mediocre	good	OPG084:400-677,OPG118:79-638,OPG151:840-1165,OPG189:293-562	False	Fries,A.	US Air Force, USAFSAM
OP351283	OP351283	OP351283.2	MPXV22/human/USA-OK-68	2022-07-22	North America	USA	Oklahoma		Homo sapiens	2022-09-01		Chapman et al		IIb	hMPXV-1	B.1.8	1.0	0.0	612.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP920679	OP920679	OP920679.1	MPXV/Human/USA/CA-LACPHL-MA00341/2022	2022-10-19	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.990492320330208	693.0	609.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP743976	OP743976	OP743976.1	MpxV/human/USA/WA-UW-096136/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085335	Sereewit et al		IIb	hMPXV-1	B.1	0.999863089412755	27.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP204840	OP204840	OP204840.1	PatientMPXV	2022-06-10	Europe	France			Homo sapiens	2022-08-23		Seang et al		IIb	hMPXV-1	B.1.7	0.9998783017002266	24.0	609.0	0.0	good	good	good	good	good		False	Seang,S., Burrel,S., Todesco,E., Leducq,V., Monsel,G., Le Pluart,D., Cordevant,C., Pourcher,V., Palich,R., Charpentier,C.	APHP Pitie Salpetriere SU, Virology
OP215246	OP215246	OP215246.1	MPXV/Germany/2022/RKI210	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ148466	OQ148466	OQ148466.1	LBMB-UTP_MP-009_TOL	2022-09-13	South America	Colombia	Tolima		Homo sapiens	2022-12-30		Orjuela et al		IIb	hMPXV-1	B.1	0.9385778539518989	9926.0	566.0	0.0	mediocre	good	good	good	good		False	Orjuela,M., Tabares,F.A., Anacona,J.D., Lopez,P.A., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP415254	OP415254	OP415254.1	MPX_imBNaw_9000300	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.8	1.0	0.0	613.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON585032	ON585032	ON585032.1	Monkeypox/PT0004/2022	2022-05-17	Europe	Portugal			Homo sapiens	2022-05-24		Isidro et al		IIb	hMPXV-1	B.1	0.9954160307085376	904.0	604.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Ferreira,R., Sobral,D., Nunes,A., Santos,J.D., Mixao,V., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP205114	OP205114	OP205114.1	MPXV_UK_2022_9000152	2022-05-16	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
ON782054	ON782054	ON782054.1	MPXV/Spain/HUNSC_ITER_0001a/2022	2022-05-31	Europe	Spain			Homo sapiens	2022-06-16		Alcoba-Florez et al		IIb	hMPXV-1	B.1.3	0.9672834404109346	64.0	579.0	0.0	good	good	good	good	good		False	Alcoba-Florez,J., Munoz-Barrera,A., Ciuffreda,L., Rodriguez-Perez,H., Rubio-Rodriguez,L.A., Gil-Campesino,H., Garcia-Martinez de Artola,D., Inigo-Campos,A., Diez-Gil,O., Gonzalez-Montelongo,R., Valenzuela-Fernandez,A., Lorenzo-Salazar,J.M., Flores,C.	
OP184761	OP184761	OP184761.1	MpxV/human/USA/WA-UW-078603/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-08-09	SRR20973039	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON622722	ON622722	ON622722.2	MPXV_FR_HCL0001_2022	2022-05-22	Europe	France			Homo sapiens	2022-05-27		?		IIb	hMPXV-1	B.1.3	1.0	0.0	610.0	0.0	good	good	good	good	good		False		Virology, GENomique EPIdemiologique das maladies Infectieuses, France
OP837334	OP837334	OP837334.1	MPXV/Germany/2022/RKI572	2022-06-XX	Europe	Germany			Homo sapiens	2022-11-16		Brinkmann et al		IIb	hMPXV-1	B.1	0.999198819526492	158.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP628487	OP628487	OP628487.1	MpxV/human/USA/WA-UW-089871/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887128	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP328308	OP328308	OP328308.1	MpxV/human/USA/WA-UW-083083/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-30	SRR21236115	Sereewit et al		IIb	hMPXV-1	B.1	0.9999898584750188	2.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
