strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP539939	OP539939	OP539939.1	MPX/Human/USA/CA-LACPHL-MA00153/2022	2022-08-31	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9853759209772374	1709.0	598.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP205108	OP205108	OP205108.1	MPXV_UK_2022_9000145	2022-06-16	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP414360	OP414360	OP414360.1	Monkeypox/PT0328/2022	2022-05-31	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.97910338777642	3291.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP415196	OP415196	OP415196.1	MPX_96X1Vd_9000218	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.999954363137585	9.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP890569	OP890569	OP890569.1	MPXV/Human/USA/CA-LACPHL-MA00312/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9780892352783088	3402.0	597.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP751215	OP751215	OP751215.1	B1118394	2022-09-04	North America	USA	Delaware		Homo sapiens	2022-11-01		Bajwa et al		IIb	hMPXV-1	B.1	0.9738399363112232	3578.0	590.0	0.0	good	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
ON838939	ON838939	ON838939.1	8887	2022-06-06	Europe	Spain	Madrid		Homo sapiens	2022-06-24	SRR19793481, SRR19793480	de la Hoz-Sanchez et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	de la Hoz-Sanchez,B., Lopez-Ortiz,M., Gutierrez-Arroyo,A., Roces-Alvarez,P., Lazaro-Peona,F., Dahdouh,E., Bloise,I., Garcia-Rodriguez,J., Mingorance,J.	
OQ099604	OQ099604	OQ099604.1	MPXV_USA_2022_NY0016	2022-07-XX	North America	USA	New York		Homo sapiens	2022-12-21	SRR22827498	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	606.0	0.0	good	good	good	good	good		False	Gigante,C., Ruiz,V., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Wang,J., Li,Y.	CDC, DHCPP-PRB
OP351282	OP351282	OP351282.2	MPXV22/human/USA-OK-67	2022-07-19	North America	USA	Oklahoma		Homo sapiens	2022-09-01		Chapman et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP580595	OP580595	OP580595.1	hMPX/USA/CA-LACPHL-MA00162/2022	2022-09-22	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910247503917164	221.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON649716	ON649716	ON649716.1	Monkeypox/PT0016/2022	2022-05-23	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9782413581530256	4291.0	588.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP414382	OP414382	OP414382.1	Monkeypox/PT0355/2022	2022-05-22	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9595150322754032	7244.0	591.0	0.0	mediocre	good	good	good	good	OPG044:146-150	False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OQ330984	OQ330984	OQ330984.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00364/2022	2022-10-11	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9881090619596468	1599.0	608.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP382481	OP382481	OP382481.1	hMPXV-IHU00004	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999695754250568	0.0	608.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP324499	OP324499	OP324499.1	Monkeypox/PT0184/2022	2022-06-28	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9654934612517684	5819.0	583.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP890538	OP890538	OP890538.1	MPXV/Human/USA/CA-LACPHL-MA00304/2022	2022-09-29	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9762891145941616	3126.0	601.0	2.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890558	OP890558	OP890558.1	MPXV/Human/USA/CA-LACPHL-MA00330/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9889609500580604	629.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP680496	OP680496	OP680496.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00218/2022	2022-10-05	North America	USA			Homo sapiens	2022-10-19		Hemarajata et al		IIb	hMPXV-1	B.1	0.9534098342367742	7639.0	586.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP414310	OP414310	OP414310.1	Monkeypox/PT0270/2022	2022-06-16	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1.7	0.980791951685775	2984.0	599.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP920699	OP920699	OP920699.1	MPXV/Human/USA/CA-LACPHL-MA00361/2022	2022-10-31	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1.7	0.9883524585591936	748.0	608.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON622712	ON622712	ON622712.1	MPX/UZ_REGA_1/Belgium/2022	2022-05-19	Europe	Belgium			Homo sapiens	2022-05-27		Vanmechelen et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Vanmechelen,B., Wawina-Bokalanga,T., Logist,A.-S., Sinnesael,R., Ysebaert,L., Verlinden,J., Bloemen,M., Maes,P.	Microbiology, Immunology & Transplantation, KU Leuven, Rega Institute, Belgium
OP820455	OP820455	OP820455.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10006/2022	2022-08-08	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.13	0.9959433900075554	108.0	610.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP747060	OP747060	OP747060.1	MpxV/human/USA/WA-UW-104793/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102839	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	614.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OQ159027	OQ159027	OQ159027.1	MPXV/Germany/2022/RKI632	2022-11-XX	Europe	Germany			Homo sapiens	2023-01-03		Brinkmann et al		IIb	hMPXV-1	B.1.2	0.9974494064672504	503.0	613.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ054236	OQ054236	OQ054236.1	MPXV_USA_2022_TN0009	2022-09-XX	North America	USA	Tennessee		Homo sapiens	2022-12-15	SRR22708779	Gigante et al		IIb	hMPXV-1	B.1.2	0.9997870279753966	41.0	608.0	1.0	good	good	good	good	good		False	Gigante,C., Thomas,L., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Dunn,J., Li,Y.	CDC, DHCPP-PRB
ON813261	ON813261	ON813261.2	MPXV/Germany/2022/RKI061	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-22		Brinkmann et al		IIb	hMPXV-1	B.1	0.9990213428393228	193.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
ON853677	ON853677	ON853677.1	MPXV/Germany/2022/RKI099	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-27		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9956087196831788	866.0	603.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OP055807	OP055807	OP055807.1	MpxV/human/USA/WA-UW-074372/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-07-25	SRR20653189	Sereewit et al		IIb	hMPXV-1	B.1	0.999944221612604	10.0	609.0	1.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OQ331002	OQ331002	OQ331002.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00374/2022	2022-11-23	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9912884300412252	479.0	602.0	0.0	good	good	good	good	good	OPG153:386-510	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP722495	OP722495	OP722495.1	MPX/Human/USA/CA-LACPHL-MA00236/2022	2022-07-14	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9761876993443503	3148.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP626120	OP626120	OP626120.1	MPXV/Germany/2022/RKI482	2022-07-XX	Europe	Germany			Homo sapiens	2022-10-13		Brinkmann et al		IIb	hMPXV-1	B.1	0.9989503521644548	207.0	613.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP270027	OP270027	OP270027.1	MpxV/human/CAN/UN-NML-4024/2022	2022-07-05	North America	Canada			Homo sapiens	2022-08-22		Duggan et al		IIb	hMPXV-1	B.1	0.9981491716909472	364.0	610.0	1.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Tyler,A., Haidl,E., Chapel,M., Domselaar,G.V., Graham,M., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Leung,A., Peters,G., Go,A., Laminman,V., Kaplen,B., Antonation,K., Griffiths,E., Jolly,G., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP890527	OP890527	OP890527.1	MPXV/Human/USA/CA-LACPHL-MA00323/2022	2022-10-28	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9900460932310392	1262.0	606.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890528	OP890528	OP890528.1	MPXV/Human/USA/CA-LACPHL-MA00295/2022	2022-11-01	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.910977693715804	16008.0	549.0	0.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON649708	ON649708	ON649708.1	Monkeypox/PT0023/2022	2022-05-19	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9980629687286076	382.0	604.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OQ054233	OQ054233	OQ054233.1	MPXV_USA_2022_PA0012	2022-09-XX	North America	USA	Pennsylvania		Homo sapiens	2022-12-15	SRR22708769	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	610.0	0.0	good	good	good	good	good		False	Gigante,C., Xia,D., Zhao,H., Batra,D., Hetrick,E., Howard,D., Kovar,L., Seabolt,M., Morrison,S., Desch,M., Knipe,K., Weigand,M., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Plipat,N., Li,Y.	CDC, DHCPP-PRB
OP689669	OP689669	OP689669.1	MPXV/Germany/2022/RKI516	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1	0.9992545979138884	147.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP628489	OP628489	OP628489.1	MpxV/human/USA/WA-UW-092175/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-13	SRR21887114	Sereewit et al		IIb	hMPXV-1	B.1	0.9999847877125284	3.0	609.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP743993	OP743993	OP743993.1	MpxV/human/USA/WA-UW-094603/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22085317	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	612.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP715789	OP715789	OP715789.1	MpxV/human/USA/WA-UW-095695/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-25	SRR22033831	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	612.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP257245	OP257245	OP257245.1	MpxV/human/USA/WA-UW-084909/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236104	Sereewit et al		IIb	hMPXV-1	B.1	0.9999594339000756	8.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP863229	OP863229	OP863229.1	hMpxV/USA/CA-CDPH-000055/2022	2022-10-07	North America	USA			Homo sapiens	2022-11-21		Haw et al		IIb	hMPXV-1	B.1	0.9798792144374748	2433.0	597.0	1.0	good	good	good	good	good		False	Haw,M., Probert,W., Espinosa,A., Kath,C., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
ON755240	ON755240	ON755240.1	MPXV/Germany/2022/RKI034	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-14		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9993864377386428	121.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
OQ330972	OQ330972	OQ330972.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00372/2022	2022-10-18	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.8904309641040723	20906.0	554.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP440532	OP440532	OP440532.1	hMPX/Human/USA/CA-LACPHL-MA00050/2022	2022-07-20	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9879315852724774	1623.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP310062	OP310062	OP310062.1	MpxV/human/USA/WA-UW-089836/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236123	Sereewit et al		IIb	hMPXV-1	B.1	0.9995284190883784	93.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
ON694337	ON694337	ON694337.1	MPXV/Germany/2022/RKI020	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-07		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9992444563889072	149.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany
OQ148470	OQ148470	OQ148470.1	LBMB-UTP_MP-011_VAC	2022-09-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Orjuela et al		IIb	hMPXV-1	B.1.10	0.9659751836883712	6586.0	595.0	0.0	good	good	good	good	good		False	Orjuela,M., Tabares,F.A., Anacona,J.D., Lopez,P.A., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP879728	OP879728	OP879728.1	NJ-MPXV-007-rpt1	2022-08-05	North America	USA	New Jersey		Homo sapiens	2022-11-22	SRR22321684	Palmateer et al		IIb	hMPXV-1	B.1	0.9855990345268218	1194.0	598.0	0.0	good	good	good	good	good		False	Palmateer,N.C.	New Jersey Department of Health, Public Health and Environmental Laboratories
ON745225	ON745225	ON745225.1	MpxV/Spain/MD-HGUGM-66649483/2022	2022-05-27	Europe	Spain			Homo sapiens	2022-06-13		Buenestado-Serrano et al		IIb	hMPXV-1	B.1	0.991029821154207	1769.0	597.0	0.0	good	good	good	good	good		False	Buenestado-Serrano,S., Palomino-Cabrera,R., Penas-Utrilla,D., Rodriguez-Grande,J., Sola Campoy,P., Perez-Lago,L., Rodriguez-Grande,C., Herranz Martin,M., Suarez,J., Catalan,P., Munoz,P., Garcia de Viedma,D.	
OP715832	OP715832	OP715832.1	MPXV/Germany/2022/RKI552	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-25		Brinkmann et al		IIb	hMPXV-1	B.1	0.998047756441136	385.0	604.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP715818	OP715818	OP715818.1	MPXV/Germany/2022/RKI538	2022-06-XX	Europe	Germany			Homo sapiens	2022-10-25		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9992393856264168	150.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP310056	OP310056	OP310056.1	MpxV/human/USA/WA-UW-089437/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-26	SRR21236129	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	611.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205088	OP205088	OP205088.1	MPXV_UK_2022_9000100	2022-06-09	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1	0.9984686297278522	299.0	606.0	3.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP747062	OP747062	OP747062.1	MpxV/human/USA/WA-UW-106624/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102848	Sereewit et al		IIb	hMPXV-1	B.1	0.9999847877125284	3.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP693653	OP693653	OP693653.1	DC_INS_MPX_0719_L	2022-08-29	South America	Colombia	Cundinamarca	Bogota (Cundinamarca)	Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.9600981699618172	4751.0	579.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
