# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 09 17:15:22 PST 2022 [seed=1668042916828]
# -threads 10 -save_every 2000000 -beagle 235hmpxv_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
32800000	-29620.15180684672	-660.7892686927216	-28959.362538153997	0.8376433765370885	2021.9596168974356	46.16275567861678	18.57227155892315	14.64483619437993	0.46595679412433105	31.317273712370124	0.32666374277986565	0.16903469705951946	0.17044891211886062	0.333852648041757	0.16284011393559222	4.633168879877211E-4	4.633168879877214E-4	-28959.362538153997	0.0	-638.1909209855008
32825000	-29641.218712191338	-681.1527733942207	-28960.065938797117	0.9848487498410367	2021.8124115241314	49.29308808124103	26.770220706286096	10.930216293901294	0.4224700943882188	19.21169241915898	0.3283367383663248	0.16668223186299141	0.1737666901792512	0.3312143395914354	0.0649726372072723	3.6942503641818845E-4	3.69425036418188E-4	-28960.065938797117	0.0	-663.2757824833774
32850000	-29630.944095770752	-678.8575893264245	-28952.086506444328	0.9196206910312804	2021.8776395829414	48.48917306165288	22.764901265453215	11.175690603657559	0.43156734574006794	28.83974229580165	0.32986816825850895	0.1703888322092993	0.17029949678046913	0.3294435027517255	0.9507657948355729	3.537254760566864E-4	3.5372547605668674E-4	-28952.086506444328	0.0	-658.1581474139695
32875000	-29616.856654536645	-658.0301023803224	-28958.826552156323	0.9398980934826751	2021.8573621804899	45.969000434570134	25.691897551158725	12.090138352742008	0.4055391522374105	36.096034778131035	0.32940663649971447	0.16870517102750515	0.17104532544728085	0.3308428670255025	0.024687484437707793	4.356158488475641E-4	4.3561584884756405E-4	-28958.826552156323	0.0	-637.5676381172103
32900000	-29599.11903453235	-643.6945698681176	-28955.42446466423	0.9994253571935796	2021.797834916779	43.45246676910218	25.677237600779947	10.77860671272217	0.36350912975076227	26.091346466885028	0.32904528633994834	0.16787921579402185	0.16871724815738984	0.33435824970864286	0.40973716695795254	4.780877537826029E-4	4.78087753782604E-4	-28955.42446466423	0.0	-624.6022051730374
32925000	-29567.94122227	-622.7949763252615	-28945.14624594474	0.7954948568766417	2022.001765417096	40.41685081148816	12.48646438739001	16.886230620886387	0.4851904028866459	18.172934726295857	0.32932003102843	0.16980222994728816	0.16664112446386356	0.33423661456042103	0.2719349187285951	4.882355638735776E-4	4.882355638735778E-4	-28945.14624594474	0.0	-599.43485566207
32950000	-29596.603487441138	-637.2420912593495	-28959.36139618179	0.8085903036049725	2021.9886699703677	43.56259409563619	16.92294401013847	15.977621471700367	0.44544324472383723	23.83524358022717	0.32144328460366356	0.16631690305236985	0.17094527183750075	0.34129454050646857	0.39785422668973897	4.3909631471866697E-4	4.3909631471866626E-4	-28959.36139618179	0.0	-613.6101362617391
32975000	-29575.625306646514	-628.9444093961015	-28946.68089725041	0.8665511954051094	2021.9307090785676	42.29035548845015	28.734754152953176	13.298373555048018	0.37421787931089934	28.912864710389616	0.32981732274722897	0.1670946618093674	0.1699263122867468	0.33316170315665966	0.9086612640072828	4.412978412462102E-4	4.4129784124620995E-4	-28946.68089725041	0.0	-605.9672442959841
33000000	-29580.586475190812	-635.9510406976876	-28944.635434493124	0.8562018270555526	2021.941058446917	42.61476892466553	14.61149011406998	15.682562952662073	0.45858332410903774	28.278386916308122	0.3287036606114118	0.1697545122359755	0.1674346860548792	0.33410714109773637	0.41986131005806104	4.066433614155936E-4	4.0664336141559384E-4	-28944.635434493124	0.0	-612.2991914236745
33025000	-29600.540001442736	-656.9094477739906	-28943.630553668747	0.8287016350503265	2021.9685586389223	45.05335343285997	17.240969412729875	15.21668991752348	0.4481201509924407	21.05697882762572	0.3307056163134728	0.16709923735046245	0.16642004696766172	0.3357750993684061	0.18611270915213254	4.0546151448791665E-4	4.0546151448791654E-4	-28943.630553668747	0.0	-634.7345183984835
33050000	-29549.829164293245	-611.562633230008	-28938.266531063236	0.7736312217916906	2022.023629052181	39.58317814373518	18.71348674311489	15.928070977703157	0.41617922282857944	34.0474098415459	0.3227601482448257	0.16934400786878884	0.16707471344381783	0.3408211304425707	0.9798760904955208	4.8280255323015386E-4	4.8280255323015315E-4	-28938.266531063236	0.0	-585.8228361884841
33075000	-29596.01912738935	-642.5433941133311	-28953.47573327602	0.8667331239896834	2021.930527149983	43.36475831005538	18.86755732897537	14.620320519697554	0.4521220857799535	24.649038317756666	0.3398254360678582	0.1643365865663554	0.1678836300971361	0.32795434726865336	0.11512608664209	4.575932048554329E-4	4.575932048554324E-4	-28953.47573327602	0.0	-620.6448388881328
33100000	-29578.907793392125	-635.3402802716112	-28943.567513120513	0.825642224792215	2021.9716180491803	42.25593090888808	18.821789029400744	16.240986132538726	0.4426954092998485	20.98256396758186	0.3322579474225249	0.16534873601335576	0.17082208674112012	0.3315712298230023	0.4442565316052039	4.198278557491531E-4	4.198278557491532E-4	-28943.567513120513	0.0	-611.5452150826048
33125000	-29583.575263215018	-643.7806996010331	-28939.794563613985	0.8383212286764496	2021.9589390452961	43.61246656305555	15.964693270566801	18.254646329377362	0.4819339940126294	35.24668655016156	0.3347173424313033	0.16739070451342705	0.16877715467116314	0.32911479838410956	0.2502971681735093	4.598422045312358E-4	4.598422045312361E-4	-28939.794563613985	0.0	-617.2413458720963
33150000	-29568.409028392038	-628.0106878529025	-28940.398340539134	0.7917959742080237	2022.0054642997645	41.6814263568457	17.88105294173169	15.876840212076521	0.4328465258878735	19.42217032674123	0.32841827416752756	0.1685379290390836	0.17132419869501841	0.3317195980983733	0.28996407760284726	4.6777678209557124E-4	4.677767820955711E-4	-28940.398340539134	0.0	-605.1160675851734
33175000	-29564.255081436215	-644.309028955261	-28919.946052480955	0.8803546028404723	2021.916905671132	43.459054879837275	30.363268070119346	10.074443137588174	0.3336599268918526	22.793551523580135	0.32981110691232124	0.16776318295150547	0.16810440977044935	0.33432130036572694	0.2706597714698245	4.4128187365434057E-4	4.41281873654341E-4	-28919.946052480955	0.0	-626.3562220735203
33200000	-29604.623567540944	-659.2677768535345	-28945.35579068741	1.021833678107674	2021.775426595865	45.38207364760637	16.559445404659062	10.600272922671596	0.4550416310933849	23.274314465142805	0.32583729768450215	0.1679235124064231	0.17192169355028905	0.3343174963587887	0.608299980841938	4.2456932666964096E-4	4.2456932666964085E-4	-28945.35579068741	0.0	-640.6707179722196
33225000	-29554.816030640188	-625.478914190385	-28929.337116449802	0.8653075885927927	2021.9319526853799	41.04533313553236	17.173378747667197	12.794263080570943	0.4255358489135099	33.87245826163998	0.33005868773368546	0.16726222005131053	0.1682883601594691	0.3343907320555378	0.17954417555171032	4.6909709200899463E-4	4.690970920089946E-4	-28929.337116449802	0.0	-604.5729503970882
33250000	-29559.707086883398	-629.7063077277792	-28930.00077915562	0.8519235206415534	2021.945336753331	41.782011916669354	19.120519282039915	14.101470698246548	0.4326406729609675	20.50934754987482	0.3315484582668379	0.17141150203670552	0.17183340371549702	0.3252066359809624	0.11008148095478067	4.683283875872436E-4	4.6832838758724296E-4	-28930.00077915562	0.0	-608.7558417306732
33275000	-29554.38820896805	-617.9773071587956	-28936.410901809253	0.8469971979924195	2021.9502630759803	39.858056695905994	14.21822305343938	11.997084429317331	0.418170556979458	30.089118745174716	0.33040498912445776	0.16902269834899164	0.169847352792175	0.3307249597343784	0.2959129347000285	4.7143197949304713E-4	4.714319794930472E-4	-28936.410901809253	0.0	-598.1297853449819
33300000	-29560.093705787738	-620.7434960537656	-28939.350209733973	0.8477427589992732	2021.9495175149734	40.81084486155761	17.811834493674162	13.174671865187143	0.40260117310420335	22.577382193340057	0.32991048947895096	0.1671062702841976	0.16431873256676638	0.3386645076700877	0.3139523601415019	4.8412550645229895E-4	4.8412550645229944E-4	-28939.350209733973	0.0	-600.1597142768569
33325000	-29512.98295406143	-577.4207640461938	-28935.562190015236	0.7435925454202138	2022.0536677285525	35.49944873156093	16.178357930443468	16.39403812933364	0.40050013107905685	28.675798801074414	0.3304249159602272	0.17302559047178873	0.16905103591522758	0.3274984576527591	0.4848415814838798	5.337315161337573E-4	5.337315161337574E-4	-28935.562190015236	0.0	-552.790675980074
33350000	-29514.094247650915	-569.742519385176	-28944.351728265738	0.7468435137989292	2022.0504167601737	35.02124479368885	12.081262678106384	17.973116319666268	0.4343906911908394	16.727836786175626	0.33213041931333687	0.1671189977993288	0.16646186538692853	0.33428871750040845	0.2988495938905528	5.790828953108365E-4	5.790828953108366E-4	-28944.351728265738	0.0	-545.4560885705131
33375000	-29518.043267808036	-585.1863718685559	-28932.85689593948	0.8686213202873928	2021.928638953685	36.99869936072908	19.023875484442556	14.05639893319803	0.3665530064510879	29.86895183325324	0.33588105968033005	0.16717421814724268	0.16667211617930772	0.3302726059931222	0.5743201619608482	5.229407603569874E-4	5.229407603569876E-4	-28932.85689593948	0.0	-562.4501776094444
33400000	-29527.336517515523	-578.7287517473641	-28948.60776576816	0.7489030974891832	2022.0483571764835	36.65389109792391	16.00328646604479	15.861272278988361	0.38672457294141893	20.224699171673382	0.33352186208757495	0.16913289702941278	0.16895057282208395	0.32839466806093104	0.25837961812585136	5.560189207676918E-4	5.560189207676918E-4	-28948.60776576816	0.0	-555.931845793795
33425000	-29520.57828780175	-574.2601101518339	-28946.318177649915	0.7747547181085641	2022.022505555864	36.478299465045254	18.65869659725374	15.903536242457857	0.3695873232984344	18.413204227492937	0.3346795627677963	0.1668412315895454	0.16702328516809192	0.3314559204745691	0.3208976923269426	5.460385197222151E-4	5.460385197222151E-4	-28946.318177649915	0.0	-551.3539301683994
33450000	-29506.32358974469	-573.2652534018094	-28933.05833634288	0.7983845839159291	2021.9988756900566	35.808544981149126	15.40043488256947	13.429923404330038	0.3740104417682885	27.650498874262173	0.3335168455593449	0.16660606397179467	0.1720076397649455	0.32786945070391765	0.1783812314002124	5.411709768965732E-4	5.411709768965717E-4	-28933.05833634288	0.0	-552.3523662903136
33475000	-29495.986568170825	-570.3100884441845	-28925.67647972664	0.7162909988955742	2022.080969275077	34.82769275550186	19.880062192575974	12.3537969528027	0.32210002362315165	29.51449598291721	0.3257557908706669	0.16950223505636844	0.17366859022478043	0.3310733838481869	0.758162315581065	5.750991107420766E-4	5.750991107420771E-4	-28925.67647972664	0.0	-548.89499420867
33500000	-29495.327536923294	-569.9892674949524	-28925.338269428343	0.7037808022245544	2022.093479471748	34.955730699163446	17.548906368480267	13.529965330535916	0.36781864456736096	27.395440285408966	0.3283184598696453	0.16716605299679377	0.16954562499574072	0.33496986213782287	0.11634587581526717	5.586653138189148E-4	5.586653138189147E-4	-28925.338269428343	0.0	-548.9928107871488
33525000	-29520.957158130244	-572.4088568795527	-28948.548301250692	0.7072696101460916	2022.0899906638265	35.344634988703504	14.52645571054019	20.219726755828685	0.41875905084382187	21.82751842522587	0.3274531279858033	0.1663629637371112	0.16932431334135434	0.3368595949357338	0.5350222582259246	5.179658519098066E-4	5.179658519098066E-4	-28948.548301250692	0.0	-544.6209468845228
33550000	-29516.397912914952	-589.8120916589332	-28926.58582125602	0.7782566733209128	2022.0190036006518	37.2805383821476	15.461673528619023	12.848720082646466	0.3884889709638816	42.779347627006466	0.3288146307331263	0.16799002288317638	0.17032989874055288	0.3328654476431471	0.18330281694840517	5.209659809895061E-4	5.209659809895056E-4	-28926.58582125602	0.0	-568.3213542538056
33575000	-29518.716106357715	-597.4282121970036	-28921.287894160712	0.757373614910691	2022.039886659062	37.84509060019185	17.450361685755222	16.67378055529543	0.40184839212325546	28.458993281678072	0.3402928790788984	0.17088479027112174	0.16646597815697506	0.32235635249300754	0.1617694716023471	4.810186193644224E-4	4.810186193644217E-4	-28921.287894160712	0.0	-573.107854548877
33600000	-29547.71342355916	-604.8980773229176	-28942.815346236242	0.7718286557987891	2022.0254316181738	38.12480261639377	17.038043846757766	14.546525660823967	0.3811892917199621	21.358247569856953	0.33326163808882847	0.17034627458626356	0.1759202641549952	0.32047182316991546	0.31170629002910577	4.803547855830218E-4	4.8035478558302165E-4	-28942.815346236242	0.0	-583.1210813027562
33625000	-29503.488646478614	-562.8311278732516	-28940.657518605363	0.7537019552899237	2022.0435583186827	34.05252544061848	9.86948976500416	17.41623958748231	0.4389488519916807	30.734897428917005	0.335217158032987	0.16431042001114923	0.17060694054038256	0.32986548141548394	0.12997214665238918	6.03534291292515E-4	6.035342912925149E-4	-28940.657518605363	0.0	-538.2073556029684
33650000	-29523.394679718167	-585.9048919400353	-28937.489787778133	0.7439732016543884	2022.0532870723182	36.03360049069818	10.401299773089695	18.28816855617266	0.45476960329283345	34.80105518678237	0.3272886879483057	0.1662832030628852	0.16905697367155845	0.33737113531725343	0.9898285289537251	5.028347834033828E-4	5.028347834033827E-4	-28937.489787778133	0.0	-558.3149401276122
33675000	-29520.78956051419	-578.6690663278182	-28942.120494186373	0.7481611252985826	2022.049099148674	36.7086211339344	15.21998385703595	20.543583727267592	0.412365051519782	20.715208609821133	0.32975901475632535	0.16735814253405656	0.16810496569770528	0.33477787701191564	0.2787371573281739	5.321245774245497E-4	5.3212457742455E-4	-28942.120494186373	0.0	-551.144392096526
33700000	-29511.012308911904	-570.8704771391584	-28940.141831772748	0.6938755897931149	2022.1033846841794	35.90683117724813	16.682250751435834	20.594266144255684	0.4066372199909057	26.11559943082692	0.32572443165574405	0.167855097038393	0.17057252791733768	0.3358479433885281	0.37672844702816544	5.325964283550465E-4	5.325964283550464E-4	-28940.141831772748	0.0	-542.457455828865
33725000	-29516.934754676884	-555.1302340306224	-28961.804520646263	0.7416182184666649	2022.055642055506	33.89756340239033	20.74851250412459	14.344506631682922	0.3485273995198547	35.55387843382863	0.3294601924012288	0.16919533421225183	0.1679176459007161	0.3334268274858061	0.3161123919061041	5.966411123262259E-4	5.966411123262271E-4	-28961.804520646263	0.0	-532.0843620381479
33750000	-29497.99368569216	-559.9689281770878	-28938.02475751507	0.767158981154925	2022.0301012928176	33.780672415946505	24.260079948133864	13.689815458701352	0.32259400864176635	27.589036839521697	0.32945923611220707	0.1670230021604281	0.17368016397471905	0.3298375977526485	0.3571504777757292	5.222641802278432E-4	5.222641802278436E-4	-28938.02475751507	0.0	-537.9897013822921
33775000	-29525.007006605065	-579.1204802623566	-28945.886526342707	0.848901126562416	2021.9483591474102	36.310322653149456	22.083987948254222	14.006310545519046	0.3511418969415304	22.646885616643623	0.33108512756106845	0.172740109051722	0.1675735330355626	0.3286012303516497	0.1024390136320064	5.46278543782516E-4	5.462785437825155E-4	-28945.886526342707	0.0	-557.9058555996086
33800000	-29550.706987007983	-587.5328499089942	-28963.174137098988	0.7793271358521262	2022.0179331381205	37.78594118108531	24.860112974189864	15.260493121275326	0.3689513759410834	30.712261084382057	0.3240965731695657	0.17068849094837152	0.16796511809663126	0.3372498177854343	0.28330833618160395	5.044252880558582E-4	5.044252880558588E-4	-28963.174137098988	0.0	-563.836215514424
33825000	-29554.06705818436	-598.5057784821743	-28955.561279702186	0.7668502738330454	2022.0304100001395	38.655361363221516	21.56573881423021	17.056481058766746	0.3993392781069786	25.942897780584158	0.326670038922761	0.1709660154205144	0.168782322035658	0.3335816236210696	0.9061189225287922	4.8237165701802055E-4	4.8237165701801995E-4	-28955.561279702186	0.0	-572.3312291066756
